Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3420	-563.8375	-593.7781	29.94057	0.378112	0.0460164	0.133892	0.0841461	0.122051	0.158673	0.172421	0.108073	0.282188	0.2148	0.108943	0.00499211	0.0611642	0.0772653	0.0237281	0.00452215	0.00941975	0.0482449	0.300473	0.386102	0.033296	0.0307054	0.110834	0.0804176	0.0151091	0.111424	0.155549	0.0485033	0.0524489	0.318643	0.57248	0.840283	1.19007	1.74679	3.13831	0.8269615	0.112416	0.0136811	0.0398072	0.0250173	0.0362867	0.0471747	0.0512622	0.032131	0.0838966	0.0638617	0.0323896	0.00148419	0.0181846	0.0229716	0.00705457	0.00134447	0.00280057	0.0143436	0.089333	0.114791	0.00989916	0.00912895	0.0329519	0.0239088	0.00449205	0.0331273	0.046246	0.0144204	0.0155935	0.53789	0.46211	0.5378904	3.363514
3456	-571.6843	-601.1886	29.50435	0.536997	0.116903	0.0220272	0.0887536	0.139482	0.031163	0.316367	0.120921	0.376507	0.0339086	0.187348	0.00843933	0.0246066	0.0804447	0.0179344	0.0422185	0.0378415	0.166616	0.382721	0.0542341	0.018684	0.0725677	0.0196091	0.0433383	0.054537	0.214211	0.173186	0.0664434	0.0090288	0.217356	0.475047	0.792771	1.2614	2.10505	4.60075	1.103562	0.155334	0.0338158	0.00637169	0.0256733	0.0403473	0.00901435	0.091514	0.0349782	0.10891	0.00980855	0.0541932	0.0024412	0.00711782	0.0232698	0.00518779	0.0122123	0.0109462	0.0481963	0.110708	0.015688	0.00540463	0.0209913	0.00567221	0.0125362	0.0157756	0.0619638	0.0500968	0.0192197	0.00261172	0.59209	0.40791	0.59209	3.457039
3492	-578.7804	-607.9494	29.16894	0.489811	0.117385	0.167654	0.0605692	0.157922	0.03082	0.0778783	0.45261	0.281833	0.0507525	0.0863469	0.020668	0.0381062	0.0787272	0.0457888	0.0665637	0.0455036	0.105942	0.223232	0.0691949	0.0729038	0.125981	0.102908	0.0881006	0.0381911	0.34718	0.0178498	0.196356	0.209974	0.363594	0.610536	0.857326	1.16642	1.6379	2.75032	0.7315421	0.126673	0.0303575	0.0433578	0.0156641	0.0408411	0.00797052	0.0201405	0.117052	0.0728861	0.0131254	0.0223306	0.00534505	0.00985483	0.02036	0.0118417	0.0172144	0.0117679	0.0273981	0.0577312	0.0178948	0.018854	0.0325805	0.0266135	0.0227841	0.00987678	0.0897858	0.00461622	0.0507807	0.0543024	0.560136	0.439864	0.5601357	3.866752
3528	-575.1122	-601.4498	26.33755	0.848842	0.0275684	0.189741	0.158539	0.158149	0.301031	0.357372	0.666957	0.308433	0.0727683	0.171482	0.0533574	0.0696425	0.0671476	0.0143448	0.0300315	0.0230026	0.0916328	0.719285	0.00598944	0.151641	0.0312821	0.0358905	0.200645	0.0378873	0.213683	0.00202162	0.334039	0.250222	0.514713	0.723318	0.903885	1.10633	1.38252	1.94283	0.4802233	0.151779	0.00492942	0.033927	0.0283478	0.0282781	0.0538265	0.0639005	0.119256	0.0551499	0.0130115	0.0306621	0.00954068	0.0124525	0.0120065	0.00256495	0.00536984	0.00411303	0.0163846	0.128613	0.00107095	0.0271144	0.00559344	0.00641747	0.0358767	0.00677452	0.0382079	0.000361479	0.0597285	0.0447414	0.553541	0.446459	0.5535407	5.592627
3564	-570.3437	-600.2103	29.86663	0.657814	0.0597257	0.0624171	0.128601	0.0471226	0.151428	0.138518	0.182	0.149189	0.195749	0.112034	0.0190848	0.107579	0.0487113	0.0351054	0.00575061	0.0123058	0.0490389	0.0316603	0.0390923	0.0018451	0.0255714	0.248554	0.0834913	0.00647882	0.182552	0.00895615	0.313705	0.109804	0.202526	0.458954	0.784293	1.27503	2.17887	4.93764	1.154659	0.204679	0.0185836	0.0194211	0.0400142	0.0146622	0.0471168	0.0430998	0.0566293	0.04642	0.0609074	0.0348595	0.00593824	0.0334731	0.0151565	0.010923	0.0017893	0.00382895	0.0152585	0.0098511	0.0121636	0.000574102	0.00795653	0.0773375	0.0259783	0.00201589	0.0568011	0.00278671	0.0976093	0.0341654	0.542802	0.457198	0.542802	3.213883
3600	-567.0873	-596.1733	29.08592	0.556607	0.0707668	0.0763465	0.0441872	0.124628	0.202434	0.151515	0.365678	0.401629	0.168705	0.124588	0.0264227	0.0110615	0.107203	0.0309466	0.0308573	0.00928589	0.00995112	0.526126	0.00111869	0.383239	0.0456415	0.0269022	0.0354544	0.0548508	0.00608805	0.00775596	0.145066	0.0780455	0.29183	0.548457	0.82912	1.2061	1.8233	3.42665	0.8905194	0.145591	0.0185103	0.0199698	0.011558	0.0325986	0.0529502	0.0396316	0.0956495	0.105053	0.0441278	0.0325881	0.00691133	0.00289334	0.0280408	0.00809463	0.00807128	0.00242889	0.00260289	0.137618	0.000292614	0.100243	0.0119384	0.00703676	0.00927374	0.0143472	0.00159244	0.00202871	0.0379447	0.0204142	0.575082	0.424918	0.5750822	3.8231
3636	-568.273	-596.7805	28.50754	0.45891	0.217195	0.0443598	0.0358701	0.130528	0.13618	0.178191	0.125669	0.0182504	0.0397184	0.128208	0.00335411	0.0198534	0.0555956	0.0675153	0.0108746	0.220892	0.140881	0.207464	0.176144	0.0254976	0.00781064	0.523984	0.566842	0.110884	0.107265	0.0505969	0.0644253	0.269007	0.28357	0.54083	0.825505	1.21138	1.84901	3.52647	0.9112816	0.110795	0.0524376	0.0107098	0.00866016	0.0315136	0.0328782	0.0430208	0.0303403	0.00440623	0.00958927	0.0309534	0.000809787	0.00479324	0.0134225	0.0163003	0.00262546	0.0533303	0.0340131	0.0500884	0.0425266	0.00615592	0.00188573	0.126506	0.136853	0.0267708	0.0258971	0.0122157	0.0155543	0.0649467	0.541251	0.458749	0.541251	4.141964
3672	-575.9627	-604.1999	28.23724	0.410876	0.0924761	0.101044	0.0150993	0.328776	0.328565	0.224121	0.0759445	0.39164	0.0222221	0.0919324	0.0175571	0.0482021	0.0438848	0.0252341	0.169244	0.0115149	0.0808856	0.312896	0.00952358	0.671767	0.130019	0.0896484	0.00715107	0.035411	0.127827	0.0463856	0.244013	0.114798	0.26571	0.52394	0.817375	1.22343	1.90861	3.76351	0.9583203	0.0962542	0.021664	0.0236712	0.00353724	0.0770209	0.0769714	0.0525039	0.0177912	0.0917478	0.00520587	0.0215366	0.00411302	0.0112921	0.0102807	0.00591149	0.039648	0.00269754	0.0189487	0.0733007	0.00223105	0.157372	0.0304591	0.0210015	0.00167525	0.00829559	0.0299454	0.0108666	0.0571638	0.0268933	0.592626	0.407374	0.5926257	4.268657
3708	-569.3653	-597.336	27.97071	0.730966	0.0380224	0.251957	0.00678681	0.127442	0.176903	0.343106	0.250189	0.278537	0.102394	0.0925968	0.0214539	0.0249484	0.122745	0.00572968	0.0716538	0.0325166	0.2427	0.209225	0.0421851	0.731689	0.0425462	0.0792487	0.0760834	0.00216525	0.0679845	0.127197	0.136046	0.126418	0.376857	0.621299	0.862012	1.16008	1.60953	2.65352	0.7056345	0.160249	0.00833562	0.0552363	0.00148787	0.027939	0.0387823	0.0752189	0.0548487	0.0610636	0.0224478	0.0202999	0.00470332	0.00546943	0.0269094	0.00125611	0.0157086	0.00712858	0.053207	0.0458683	0.0092482	0.160408	0.00932736	0.0173736	0.0166797	0.000474686	0.0149042	0.0278852	0.0298253	0.0277146	0.47105	0.52895	0.4710505	4.561436
3744	-569.6011	-598.8051	29.20406	0.445296	0.146622	0.0301164	0.0264471	0.290497	0.303317	0.176782	0.288274	0.259014	0.103497	0.138606	0.0239243	0.0168909	0.0574477	0.0357199	0.0429348	0.10996	0.0540297	0.0469693	0.0278304	0.072175	0.0230861	0.446515	0.415472	0.0253334	0.0408848	0.0904659	0.0181537	0.0868456	0.360568	0.608053	0.856237	1.1679	1.64459	2.7734	0.7375835	0.115869	0.038152	0.00783646	0.00688169	0.0755891	0.0789249	0.0459997	0.0750105	0.0673972	0.0269306	0.0360662	0.00622524	0.00439513	0.0149482	0.00929455	0.0111719	0.0286123	0.0140589	0.0122217	0.00724164	0.0187804	0.00600715	0.116186	0.108108	0.00659192	0.0106385	0.0235398	0.00472371	0.0225977	0.635488	0.364512	0.6354879	3.843107
3780	-574.8777	-602.8491	27.9714	0.681628	0.0749669	0.237387	0.0151626	0.419554	0.12452	0.482407	0.423281	0.203836	0.139978	0.124548	0.0508435	0.0414838	0.0205535	0.0658587	0.00308383	0.107749	0.152326	0.0210199	0.32014	0.0329919	0.0129524	0.0214248	0.447954	0.0701952	0.0425123	0.0917361	0.0215613	0.20362	0.475432	0.69585	0.893033	1.11978	1.43709	2.10335	0.5376239	0.146421	0.0161037	0.0509931	0.00325709	0.0901243	0.0267481	0.103626	0.0909251	0.0437861	0.0300686	0.0267541	0.0109217	0.00891113	0.0044151	0.0141471	0.000662438	0.0231456	0.0327211	0.00451529	0.0687693	0.007087	0.0027823	0.00460227	0.0962251	0.0150786	0.00913206	0.0197058	0.00463159	0.0437397	0.428628	0.571372	0.4286275	4.655274
3816	-580.3894	-609.0493	28.65983	0.653556	0.0635019	0.0897343	0.0457088	0.257733	0.256456	0.404159	0.117109	0.208309	0.302702	0.0568231	0.0212419	0.0129916	0.0762445	0.0520065	0.0790348	0.00586524	0.182696	0.0118484	0.134669	0.0443504	0.018818	0.134771	0.344077	0.131702	0.179769	0.0347985	0.0363164	0.354806	0.529675	0.733497	0.907835	1.10152	1.36333	1.88795	0.4595046	0.151574	0.0147275	0.0208114	0.0106009	0.059774	0.0594777	0.0937332	0.0271601	0.0483114	0.0702032	0.0131785	0.00492646	0.00301304	0.0176828	0.0120614	0.0183299	0.00136028	0.0423712	0.00274789	0.0312327	0.0102858	0.00436431	0.0312562	0.0797989	0.0305445	0.0416923	0.00807054	0.00842257	0.0822873	0.494468	0.505532	0.4944683	4.311798
3852	-570.0806	-600.7812	30.70063	0.496683	0.0566065	0.0713034	0.0900478	0.0769273	0.0860434	0.085608	0.00682807	0.275178	0.0651121	0.0807596	0.00331821	0.0200002	0.0314473	0.0239372	0.031305	0.0135466	0.108118	0.315476	0.00643304	0.0341864	0.0216826	0.0131436	0.15587	0.0106657	0.0426774	0.0194303	0.142728	0.000456543	0.0980291	0.322167	0.702313	1.42387	3.10398	10.2011	1.679321	0.208207	0.0237292	0.0298901	0.0377477	0.0322476	0.036069	0.0358865	0.0028623	0.115354	0.0272947	0.0338541	0.00139098	0.008384	0.0131826	0.0100344	0.0131229	0.0056787	0.0453227	0.132246	0.0026967	0.0143308	0.00908926	0.00550974	0.0653399	0.00447103	0.0178902	0.00814512	0.0598311	0.000191381	0.431755	0.568245	0.4317551	2.38552
3888	-564.8127	-593.7628	28.95013	1.00683	0.164671	0.0465693	0.0800193	0.0820852	0.0887506	0.120648	0.20679	0.167376	0.0559849	0.0894849	0.000400428	0.00856753	0.0300814	0.0646452	0.00432083	0.000197581	0.0204428	0.0860084	0.0207366	0.0449413	0.0529732	0.00921911	0.402806	0.0182156	0.527852	0.0947422	0.0945548	0.0648539	0.161589	0.411093	0.757803	1.3196	2.43254	6.18854	1.317937	0.275484	0.0450566	0.0127421	0.0218945	0.0224598	0.0242835	0.0330112	0.056581	0.0457966	0.0153183	0.0244844	0.000109563	0.00234421	0.00823073	0.0176879	0.00118224	5.40611e-05	0.00559345	0.0235332	0.00567385	0.0122966	0.0144943	0.00252249	0.110214	0.00498405	0.144428	0.0259229	0.0258716	0.017745	0.435998	0.564002	0.4359976	3.65477
3924	-569.2969	-599.875	30.57819	0.544629	0.0832097	0.0309657	0.0952845	0.0412469	0.23923	0.10807	0.144685	0.166484	0.0921734	0.0783457	0.000999824	0.0815477	0.00597553	0.0383475	0.00827267	0.000443214	0.0134551	0.151194	0.0699338	0.0420904	0.0950534	0.0341996	0.124964	0.0368776	0.318306	0.0930595	0.11845	0.0595243	0.272559	0.530485	0.820546	1.2187	1.88507	3.66893	0.9399172	0.186707	0.0285256	0.0106155	0.032665	0.0141401	0.0820117	0.0370481	0.0496002	0.0570733	0.0315985	0.0268581	0.000342756	0.0279558	0.00204851	0.0131461	0.002836	0.000151941	0.00461263	0.0518318	0.0239744	0.0144293	0.0325858	0.0117242	0.0428395	0.0126422	0.109121	0.0319023	0.0406067	0.0204059	0.375491	0.624509	0.3754905	2.917017
3960	-563.2559	-593.9469	30.69099	0.407419	0.121662	0.0872419	0.0207214	0.0726061	0.0254713	0.0719275	0.209803	0.322849	0.123897	0.132801	0.000506123	0.0219816	0.0176615	0.0451322	0.0033083	0.00044011	0.00471366	0.0934146	0.0250815	0.0560272	0.00291422	0.0715263	0.0436506	0.0100196	0.492744	0.100637	0.0215007	0.100547	0.198147	0.454087	0.781689	1.27928	2.20222	5.04675	1.170464	0.150439	0.0449235	0.0322139	0.00765133	0.0268097	0.00940522	0.0265591	0.0774693	0.119211	0.0457486	0.0490365	0.000186885	0.00811666	0.00652147	0.016665	0.00122159	0.00016251	0.00174051	0.0344932	0.0092613	0.0206879	0.00107607	0.026411	0.0161179	0.00369973	0.181945	0.0371601	0.00793911	0.0371268	0.492832	0.507168	0.492832	2.708204
3996	-577.2736	-606.0712	28.79769	0.569534	0.268868	0.0803036	0.0255093	0.146161	0.117462	0.0502258	0.312063	0.175816	0.0644391	0.160935	3.24443e-05	0.0644961	0.0823998	0.0304794	0.0042853	0.0209101	0.10997	0.458216	0.0737151	0.0235788	0.0357865	0.15494	0.102276	0.0593899	0.0489814	0.156652	0.216756	0.360426	0.282274	0.539623	0.82493	1.21222	1.85315	3.54266	0.9145945	0.143293	0.0676464	0.0202042	0.00641807	0.0367736	0.029553	0.0126367	0.0785142	0.0442349	0.0162127	0.0404908	8.16291e-06	0.016227	0.0207316	0.00766853	0.00107817	0.00526093	0.0276681	0.115286	0.0185465	0.00593237	0.00900379	0.0389824	0.0257323	0.0149423	0.0123236	0.0394132	0.0545351	0.0906822	0.518293	0.481707	0.5182933	3.974608
4032	-567.5761	-598.9579	31.38182	0.281316	0.0173476	0.0359217	0.0662707	0.132237	0.000779488	0.061382	0.0898122	0.178318	0.0666182	0.0808229	0.00311847	0.0243269	0.013894	0.0363002	0.00884624	0.0379106	0.00541464	0.0116034	0.0278153	0.00906561	0.0716811	0.0894689	0.00179547	0.00389374	0.354396	0.150156	0.00417847	0.202787	0.12717	0.365769	0.730682	1.36858	2.73397	7.86348	1.491133	0.136067	0.00839072	0.0173747	0.0320539	0.0639604	0.000377024	0.0296893	0.0434405	0.0862489	0.032222	0.0390925	0.00150835	0.0117665	0.00672025	0.0175577	0.00427876	0.0183367	0.00261896	0.00561234	0.0134537	0.00438487	0.0346708	0.0432744	0.000868434	0.00188333	0.171415	0.0726278	0.00202105	0.0980844	0.453014	0.546986	0.4530138	2.067477
4068	-567.8768	-599.64	31.76316	0.172942	0.014183	0.0430787	0.0437946	0.106161	0.0282676	0.0291574	0.178819	0.228742	0.157589	0.0199635	0.00142515	0.00783899	0.0205853	0.0223904	0.00173924	0.0260097	0.0152573	0.00121159	0.00712458	0.0233706	0.16445	0.10164	0.000212245	0.0147842	0.0625296	0.0357269	0.0085258	0.0954463	0.08978	0.308648	0.692982	1.44304	3.23994	11.1383	1.74288	0.105907	0.00868544	0.0263806	0.0268191	0.0650115	0.0173106	0.0178555	0.109506	0.140078	0.0965048	0.0122253	0.000872736	0.00480047	0.0126061	0.0137115	0.00106508	0.0159279	0.00934331	0.000741959	0.00436297	0.0143117	0.100706	0.0622426	0.000129975	0.0090536	0.038292	0.0218785	0.00522105	0.0584497	0.50251	0.49749	0.5025097	1.632965
4104	-565.9057	-597.035	31.12933	0.258323	0.00824505	0.0998773	0.0211563	0.308194	0.0742998	0.0426234	0.186648	0.168397	0.0813957	0.0643508	0.00434342	0.0198448	0.065912	0.0364444	0.00164319	0.00828454	0.0289692	0.00052195	0.0381251	0.00404797	0.372563	0.115794	0.0160151	0.000788773	0.1411	0.104061	0.0163642	0.0757642	0.169249	0.420485	0.763162	1.31034	2.37821	5.90846	1.284448	0.109269	0.00348761	0.0422475	0.00894899	0.130365	0.0314284	0.0180295	0.0789512	0.0712308	0.0344299	0.02722	0.00183724	0.00839422	0.0278804	0.0154158	0.000695061	0.00350431	0.0122538	0.000220782	0.0161267	0.00171227	0.157592	0.0489803	0.0067743	0.000333647	0.0596844	0.0440173	0.00692195	0.0320478	0.632725	0.367275	0.632725	2.364098
4140	-582.2969	-610.6117	28.31481	0.269747	0.0249448	0.0244699	0.0451011	0.0958766	0.0916904	0.215545	0.309543	0.465038	0.287527	0.325436	0.0476193	0.0571076	0.0145859	0.00529951	0.00631811	0.0216648	0.0384972	0.0157416	0.0510135	0.0272968	0.479004	0.242663	0.181228	0.0915397	0.212683	0.383295	0.0101062	0.011818	0.174761	0.427108	0.766893	1.30396	2.34133	5.72211	1.261277	0.0665648	0.00615557	0.00603837	0.0111295	0.0236592	0.0226262	0.0531894	0.076385	0.114756	0.0709522	0.0803071	0.0117509	0.0140923	0.00359933	0.00130775	0.0015591	0.00534616	0.00949984	0.00388451	0.0125885	0.00673597	0.118203	0.0598813	0.0447211	0.022589	0.0524832	0.0945848	0.00249388	0.00291629	0.580503	0.419497	0.5805032	4.052399
4176	-564.1085	-596.0623	31.95378	0.40224	0.0295403	0.0425822	0.0276676	0.0552637	0.0615472	0.104211	0.0659302	0.113737	0.102938	0.0578804	0.0120899	0.00563683	0.0352564	0.0212707	0.00664465	0.0612318	0.00977525	0.00602408	0.0245372	0.00730818	0.173774	0.0814936	0.00586738	0.0647805	0.0273416	0.0250027	1.95128e-05	0.0291508	0.123283	0.360273	0.727239	1.37506	2.77568	8.11142	1.51358	0.242205	0.0177874	0.0256405	0.0166598	0.0332765	0.0370601	0.0627495	0.0396992	0.0684854	0.061983	0.0348521	0.00727983	0.00339416	0.0212293	0.012808	0.00400101	0.0368702	0.00588607	0.00362734	0.0147748	0.00440055	0.104636	0.0490706	0.00353299	0.039007	0.0164635	0.0150551	1.17495e-05	0.0175529	0.534237	0.465763	0.5342375	1.660742
4212	-577.0811	-607.0219	29.94086	0.274937	0.0577039	0.0447696	0.113925	0.00385158	0.236572	0.202781	0.189299	0.296091	0.222587	0.101764	0.0164857	0.0125991	0.0139444	0.0142494	0.0218977	0.0149976	0.0609817	0.00877615	0.092379	0.0072421	0.5446	0.0420461	0.0288231	0.233699	0.133816	0.202089	0.00029781	0.0321719	0.230528	0.488876	0.7999	1.25016	2.04551	4.33786	1.061018	0.0852419	0.0178906	0.0138804	0.0353214	0.00119415	0.0733472	0.0628705	0.0586907	0.0918005	0.0690111	0.031551	0.00511126	0.00390625	0.00432336	0.0044179	0.00678918	0.00464987	0.0189068	0.00272097	0.0286413	0.00224535	0.168848	0.013036	0.00893634	0.0724562	0.0414885	0.0626558	9.23336e-05	0.00997461	0.761005	0.238995	0.7610049	3.225376
4248	-572.3329	-603.3449	31.01198	0.309579	0.116895	0.0142747	0.0362295	0.0702465	0.104828	0.176019	0.21863	0.163718	0.113274	0.108856	0.0315012	0.0103867	0.0830103	0.0530617	0.0191235	0.0347578	0.0175665	0.000150514	0.0809736	0.0447426	0.0128598	0.00448567	0.0584204	0.061807	0.077329	0.575492	0.0149415	0.118369	0.325575	0.578521	0.843039	1.18618	1.72855	3.07149	0.8114004	0.113335	0.0427946	0.0052259	0.0132635	0.0257169	0.0383769	0.0644397	0.0800396	0.0599365	0.041469	0.0398517	0.0115324	0.00380251	0.0303897	0.0194256	0.00700104	0.0127247	0.00643103	5.51023e-05	0.0296441	0.01638	0.00470793	0.00164218	0.0213875	0.0226272	0.0283098	0.210685	0.00547002	0.0433345	0.482805	0.517195	0.4828053	2.731529
4284	-569.7939	-599.8927	30.09878	0.287817	0.0674153	0.100206	0.0717773	0.129093	0.322893	0.305573	0.109081	0.228785	0.167328	0.151538	0.0327161	0.0332202	0.0384353	0.0354742	0.00208731	0.0473719	0.00180805	0.00325412	0.132123	0.128585	0.0607945	0.0511535	0.115049	0.0652295	0.022283	0.0807834	0.0216828	0.346499	0.246265	0.504877	0.807978	1.23766	1.98068	4.06067	1.013271	0.0910796	0.0213336	0.0317103	0.0227139	0.0408515	0.10218	0.0966986	0.0345188	0.0723989	0.0529508	0.0479543	0.010353	0.0105125	0.0121628	0.0112258	0.00066053	0.0149908	0.000572157	0.00102977	0.0418102	0.0406907	0.0192384	0.0161875	0.0364074	0.0206419	0.00705146	0.0255639	0.00686153	0.10965	0.53575	0.46425	0.5357502	3.160058
4320	-565.5615	-595.5156	29.95413	0.40532	0.0428023	0.0544562	0.0405345	0.068216	0.216881	0.330506	0.183726	0.438602	0.0716044	0.105741	0.00518068	0.0246497	0.0306354	0.0530891	0.00250407	0.0715631	0.000933876	0.0311338	0.159054	0.0619736	0.040304	0.0185457	0.107226	0.0206029	0.0422851	0.144006	0.031866	0.459496	0.256671	0.515171	0.813082	1.22989	1.9411	3.89604	0.9833456	0.1242	0.0131157	0.0166868	0.0124208	0.0209031	0.0664577	0.101275	0.0562984	0.134399	0.0219414	0.0324018	0.00158749	0.00755328	0.00938745	0.0162678	0.00076731	0.0219287	0.000286163	0.00954019	0.0487382	0.0189903	0.0123502	0.00568286	0.0328567	0.00631324	0.0129572	0.0441272	0.00976453	0.140801	0.576789	0.423211	0.5767893	3.263439
4356	-578.6906	-609.9098	31.21922	0.3093	0.0226893	0.103597	0.101574	0.0367662	0.123155	0.230234	0.0669262	0.0687212	0.0908725	0.0715658	0.0011104	0.0170356	0.0494989	0.00774283	0.00487316	0.00742459	0.0163005	0.0670108	0.0756708	0.0530588	0.333724	0.00359842	0.00637582	0.0668134	0.0734641	0.0905482	0.0223688	0.023441	0.119719	0.355156	0.724001	1.38121	2.81567	8.35286	1.534789	0.144165	0.0105755	0.0482866	0.0473437	0.0171367	0.0574026	0.107312	0.0311943	0.032031	0.0423557	0.0333568	0.000517559	0.00794028	0.0230714	0.00360893	0.00227138	0.0034606	0.00759769	0.0312337	0.0352702	0.0247307	0.155549	0.00167723	0.00297177	0.0311418	0.0342416	0.0422045	0.0104261	0.0109259	0.520073	0.479927	0.520073	2.145462
4392	-569.2822	-600.7872	31.5051	0.377161	0.0813184	0.0215389	0.0359854	0.0273967	0.055177	0.0996354	0.0740424	0.00493529	0.0524742	0.0335757	0.000214837	0.0104148	0.0158331	0.0192792	0.00924076	0.0073805	0.0211277	0.0292636	0.0623355	0.0251592	0.257969	0.00398931	0.0132732	0.0736741	0.0930991	0.0640464	0.0132117	0.00992519	0.0581818	0.249795	0.64872	1.5415	4.00329	17.1875	2.05654	0.236809	0.0510577	0.0135237	0.0225943	0.0172017	0.0346442	0.0625584	0.0464893	0.00309874	0.0329472	0.0210813	0.00013489	0.00653916	0.00994116	0.0121049	0.00580203	0.00463402	0.0132655	0.0183738	0.0391388	0.0157968	0.161972	0.00250479	0.00833391	0.046258	0.0584545	0.040213	0.00829529	0.00623177	0.516156	0.483844	0.5161558	1.592677
4428	-570.6313	-599.6561	29.02474	0.529745	0.0389975	0.234305	0.0831843	0.144186	0.133242	0.120029	0.0972942	0.114821	0.0141352	0.0887866	0.00277643	0.00309866	0.0697398	0.0127311	0.0665028	0.0100767	0.258357	0.318855	0.0181818	0.0828208	0.70773	0.00785241	0.000829406	0.184705	0.19536	0.14512	0.0325138	0.100768	0.26409	0.522381	0.816615	1.22457	1.91431	3.78658	0.9627403	0.138795	0.0102175	0.0613886	0.0217946	0.0377772	0.0349098	0.0314481	0.0254914	0.0300835	0.00370347	0.0232624	0.000727434	0.000811859	0.018272	0.0033356	0.017424	0.00264012	0.0676905	0.0835409	0.0047637	0.0216993	0.185428	0.00205736	0.000217307	0.0483934	0.051185	0.0380218	0.00851872	0.0264017	0.495436	0.504564	0.4954364	3.816746
4464	-574.3241	-602.6436	28.31949	1.15516	0.0316582	0.100625	0.0717807	0.207503	0.219512	0.195416	0.169405	0.261791	0.00722615	0.127799	0.0473398	0.018709	0.0435547	0.0123487	0.0206467	0.0366959	0.00232143	0.00268425	0.0549746	0.37474	0.0510618	0.552504	0.0522918	0.130274	0.10374	0.111546	0.0927593	0.117243	0.384573	0.62747	0.864675	1.1565	1.5937	2.60029	0.6909804	0.264139	0.00723895	0.0230089	0.0164134	0.0474475	0.0501936	0.0446837	0.0387361	0.0598611	0.00165233	0.0292225	0.0108247	0.00427799	0.00995921	0.00282366	0.00472106	0.00839088	0.000530818	0.00061378	0.0125705	0.0856879	0.0116758	0.126335	0.011957	0.0297885	0.0237212	0.025506	0.0212103	0.0268088	0.686844	0.313156	0.686844	4.373313
4500	-566.5755	-595.4038	28.82834	0.675346	0.0223754	0.167985	0.0201459	0.141242	0.12131	0.309302	0.0833216	0.788447	0.124369	0.0989194	0.00475568	0.00879987	0.0348485	0.0340535	0.00217811	0.00672525	0.0605471	0.118533	0.0258047	0.0858465	0.524743	0.0171556	0.0191594	0.0509464	0.198078	0.0901433	0.0121822	0.0205046	0.227565	0.485801	0.798327	1.25262	2.05846	4.39436	1.070374	0.174609	0.00578509	0.0434321	0.00520866	0.0365177	0.0313643	0.079969	0.0215425	0.203851	0.0321553	0.0255753	0.00122957	0.00227518	0.00900997	0.00880444	0.000563144	0.00173879	0.0156543	0.0306463	0.00667173	0.0221954	0.135671	0.00443553	0.00495361	0.013172	0.0512126	0.0233063	0.00314968	0.00530141	0.629817	0.370183	0.6298169	3.867769
4536	-573.9379	-603.7037	29.76586	0.574698	0.0578474	0.132331	0.0344254	0.0632196	0.0920695	0.145861	0.0612117	0.37045	0.205761	0.109415	0.0171079	0.0395207	0.0390267	0.0103316	0.0248274	0.0422241	0.219282	0.191546	0.0883093	0.0315284	0.382888	0.0014167	0.0661524	0.0927892	0.070635	0.00337662	0.0426814	0.00398989	0.176608	0.429304	0.768121	1.30188	2.32935	5.66226	1.253673	0.17876	0.0179934	0.0411615	0.010708	0.0196644	0.0286382	0.0453699	0.0190399	0.115228	0.0640019	0.0340336	0.00532139	0.0122929	0.0121392	0.00321363	0.00772255	0.0131338	0.0682076	0.0595804	0.0274686	0.00980689	0.119097	0.000440662	0.0205767	0.028862	0.021971	0.0010503	0.013276	0.00124105	0.580458	0.419542	0.5804583	3.214923
